data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau
2016-02-01,67395,M,True,False,1,Empresário,Secundário,Casado,Casa,32,1.5972602739726027,3.0,2049.96,0
2016-02-01,67396,F,False,True,0,Assalariado,Superior completo,Casado,Casa,47,6.646575342465752,2.0,2018.67,0
2016-02-01,67397,F,False,False,1,Servidor público,Secundário,Casado,Governamental,45,0.8027397260273973,3.0,579.84,0
2016-02-01,67398,F,False,True,1,Empresário,Secundário,Casado,Casa,40,8.906849315068492,3.0,1405.39,0
2016-02-01,67399,F,False,True,1,Assalariado,Secundário,Separado,Casa,52,8.10684931506849,2.0,1396.0,0
2016-02-01,67400,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,49,7.7315068493150685,1.0,417.98,0
2016-02-01,67401,F,False,False,0,Servidor público,Superior completo,Casado,Casa,36,6.413698630136985,2.0,795.59,0
2016-02-01,67402,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,2.4383561643835616,2.0,813.06,0
2016-02-01,67403,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,46,1.7589041095890412,1.0,1068.57,0
2016-02-01,67404,F,False,True,0,Pensionista,Secundário,Casado,Casa,52,,2.0,888.93,0
2016-02-01,67405,F,False,False,0,Assalariado,Superior completo,Solteiro,Com os pais,28,5.638356164383563,1.0,479.02,0
2016-02-01,67406,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,37,2.408219178082192,1.0,1508.63,0
2016-02-01,67407,M,False,False,0,Empresário,Superior completo,Casado,Com os pais,35,13.923287671232874,2.0,15539.38,0
2016-02-01,67408,F,True,True,1,Empresário,Superior completo,Casado,Casa,31,4.427397260273971,3.0,1093.09,0
2016-02-01,67409,F,False,True,0,Empresário,Superior completo,União,Casa,39,4.252054794520548,2.0,1730.05,0
2016-02-01,67410,M,True,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,8578.16,0
2016-02-01,67411,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,370.96,0
2016-02-01,67412,F,False,True,0,Assalariado,Secundário,Separado,Casa,53,0.7616438356164383,1.0,664.03,0
2016-02-01,67413,F,False,True,0,Empresário,Secundário,Casado,Casa,45,2.8575342465753426,2.0,1197.38,1
2016-02-01,67414,F,False,True,2,Servidor público,Superior completo,Casado,Casa,39,14.52054794520548,4.0,883.86,1
2016-02-01,67415,F,False,True,2,Assalariado,Secundário,Separado,Casa,37,8.241095890410959,3.0,5672.27,0
2016-02-01,67416,F,False,True,0,Assalariado,Secundário,Casado,Casa,58,12.767123287671232,2.0,603.8,0
2016-02-01,67417,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,8.720547945205482,2.0,2286.76,0
2016-02-01,67418,F,False,False,2,Assalariado,Secundário,União,Aluguel,42,5.095890410958903,4.0,1122.93,0
2016-02-01,67419,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,35,9.323287671232876,1.0,3363.36,0
2016-02-01,67420,F,False,True,2,Assalariado,Secundário,Casado,Casa,28,0.29863013698630136,4.0,727.97,0
2016-02-01,67421,F,False,True,0,Empresário,Secundário,Separado,Casa,36,8.638356164383561,1.0,1829.56,0
2016-02-01,67422,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,57,,1.0,2693.28,0
2016-02-01,67423,M,True,False,2,Assalariado,Secundário,Casado,Casa,35,5.052054794520548,4.0,1371.3,0
2016-02-01,67424,M,False,True,0,Assalariado,Secundário,União,Casa,48,0.9616438356164384,2.0,2650.51,0
2016-02-01,67425,M,True,False,0,Assalariado,Secundário,Casado,Casa,50,1.263013698630137,2.0,1617.93,0
2016-02-01,67426,M,True,False,0,Servidor público,Secundário,Solteiro,Governamental,28,0.3452054794520548,1.0,558.34,0
2016-02-01,67427,F,False,False,1,Assalariado,Secundário,Casado,Casa,30,0.9917808219178084,3.0,225.34,0
2016-02-01,67428,M,True,True,1,Empresário,Superior completo,Casado,Casa,28,2.032876712328767,3.0,4090.15,0
2016-02-01,67429,F,False,True,0,Assalariado,Superior completo,Casado,Casa,35,4.347945205479451,2.0,1432.42,0
2016-02-01,67430,F,True,False,2,Assalariado,Superior completo,Casado,Casa,33,8.265753424657534,4.0,962.99,0
2016-02-01,67431,F,True,False,0,Empresário,Secundário,Casado,Casa,41,3.767123287671233,2.0,1003.78,0
2016-02-01,67432,F,False,False,0,Assalariado,Secundário,União,Governamental,38,3.8493150684931514,2.0,2798.85,0
2016-02-01,67433,F,True,False,0,Assalariado,Secundário,Casado,Casa,23,5.027397260273973,2.0,453.33,0
2016-02-01,67434,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,5.282191780821917,1.0,1179.14,0
2016-02-01,67435,F,True,False,0,Assalariado,Secundário,Casado,Casa,40,2.1863013698630143,2.0,1639.82,0
2016-02-01,67436,F,True,True,0,Assalariado,Secundário,Casado,Governamental,52,16.545205479452054,2.0,5986.61,0
2016-02-01,67437,F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,1879.38,0
2016-02-01,67438,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,3644.6,0
2016-02-01,67439,M,True,True,0,Assalariado,Secundário,Casado,Casa,44,3.2438356164383566,2.0,1558.44,0
2016-02-01,67440,F,False,False,1,Assalariado,Superior completo,Casado,Casa,37,7.882191780821918,3.0,606.55,0
2016-02-01,67441,F,True,True,0,Empresário,Secundário,Casado,Casa,40,3.895890410958904,2.0,296.27,0
2016-02-01,67442,F,False,True,0,Assalariado,Secundário,Casado,Casa,33,5.052054794520548,2.0,1020.36,0
2016-02-01,67443,F,False,True,0,Empresário,Secundário,Casado,Casa,53,4.7972602739726025,2.0,3804.59,0
2016-02-01,67444,F,False,True,0,Empresário,Superior completo,União,Casa,47,4.682191780821919,2.0,1685.71,0
2016-02-01,67445,F,False,True,4,Empresário,Secundário,Casado,Casa,47,20.30958904109589,6.0,1571.6,0
2016-02-01,67446,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,215.59,1
2016-02-01,67447,M,False,True,2,Empresário,Secundário,Casado,Casa,34,0.6191780821917808,4.0,1494.85,0
2016-02-01,67448,M,True,False,0,Assalariado,Secundário,Casado,Casa,48,1.7808219178082192,2.0,3454.32,0
2016-02-01,67449,F,False,False,2,Assalariado,Secundário,Casado,Com os pais,33,6.468493150684933,4.0,614.72,0
2016-02-01,67450,F,True,True,1,Empresário,Secundário,Casado,Casa,37,7.027397260273973,3.0,1333.68,0
2016-02-01,67451,F,False,False,0,Assalariado,Secundário,Casado,Casa,26,0.2602739726027397,2.0,1128.62,0
2016-02-01,67452,M,True,False,0,Empresário,Secundário,Casado,Casa,56,7.520547945205481,2.0,1143.48,0
2016-02-01,67453,M,True,True,1,Assalariado,Secundário,Casado,Casa,41,6.9534246575342475,3.0,1011.0,0
2016-02-01,67454,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,60,,1.0,459.26,0
2016-02-01,67455,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,1307.77,0
2016-02-01,67456,F,False,True,0,Empresário,Secundário,Solteiro,Casa,49,1.5205479452054795,1.0,100.15,0
2016-02-01,67457,F,False,True,1,Empresário,Secundário,União,Casa,29,6.016438356164382,3.0,1517.82,1
2016-02-01,67458,F,True,True,0,Assalariado,Superior completo,Casado,Casa,31,6.345205479452055,2.0,315.7,1
2016-02-01,67459,M,True,True,0,Assalariado,Superior completo,Casado,Casa,64,20.531506849315072,2.0,30738.19,0
2016-02-01,67460,M,True,False,2,Assalariado,Secundário,Casado,Casa,43,10.375342465753425,4.0,12292.42,0
2016-02-01,67461,M,False,True,0,Assalariado,Secundário,Casado,Casa,59,8.219178082191782,2.0,8151.53,0
2016-02-01,67462,F,True,False,0,Empresário,Secundário,Casado,Casa,43,12.301369863013699,2.0,1280.56,0
2016-02-01,67463,M,False,False,0,Servidor público,Secundário,Solteiro,Casa,25,5.802739726027397,1.0,1901.5,0
2016-02-01,67464,M,True,True,0,Assalariado,Secundário,Casado,Casa,35,4.838356164383562,2.0,2172.41,0
2016-02-01,67465,M,True,True,0,Empresário,Superior incompleto,Casado,Com os pais,27,1.1232876712328768,2.0,3157.76,0
2016-02-01,67466,M,True,True,0,Pensionista,Secundário,Casado,Casa,38,,2.0,1608.77,0
2016-02-01,67467,F,False,True,0,Empresário,Secundário,Casado,Casa,53,7.884931506849315,2.0,1109.83,0
2016-02-01,67468,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,45,3.854794520547945,1.0,277.08,0
2016-02-01,67469,M,False,True,0,Servidor público,Secundário,Casado,Casa,37,3.0438356164383564,2.0,1215.78,0
2016-02-01,67470,M,True,True,0,Empresário,Secundário,Solteiro,Casa,55,9.443835616438355,1.0,5187.77,0
2016-02-01,67471,F,False,False,0,Empresário,Secundário,Casado,Casa,42,6.676712328767122,2.0,987.63,0
2016-02-01,67472,M,False,True,2,Assalariado,Secundário,Casado,Casa,27,3.964383561643836,4.0,1568.09,0
2016-02-01,67473,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,1310.91,0
2016-02-01,67474,M,True,True,3,Assalariado,Secundário,União,Casa,47,8.432876712328767,5.0,3510.6,0
2016-02-01,67475,F,False,True,0,Assalariado,Secundário,União,Casa,45,15.268493150684929,2.0,4438.11,0
2016-02-01,67476,F,True,True,0,Assalariado,Secundário,Casado,Casa,28,2.4575342465753423,2.0,805.62,0
2016-02-01,67477,M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,46,2.3397260273972598,3.0,1934.16,0
2016-02-01,67478,F,True,True,0,Assalariado,Secundário,Casado,Casa,43,5.764383561643837,2.0,1973.93,0
2016-02-01,67479,F,False,True,0,Empresário,Superior completo,Separado,Casa,53,2.6575342465753424,1.0,1301.21,0
2016-02-01,67480,M,True,False,0,Empresário,Secundário,União,Casa,38,2.6794520547945204,2.0,3467.81,0
2016-02-01,67481,F,False,False,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,592.21,0
2016-02-01,67482,F,True,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,718.67,0
2016-02-01,67483,F,False,False,0,Empresário,Secundário,Casado,Casa,47,3.0356164383561643,2.0,572.29,0
2016-02-01,67484,F,False,False,1,Assalariado,Superior completo,Casado,Com os pais,28,1.5972602739726027,3.0,1682.46,0
2016-02-01,67485,F,False,True,1,Assalariado,Secundário,Casado,Casa,32,0.5123287671232877,3.0,3671.74,0
2016-02-01,67486,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,8.016438356164384,2.0,805.58,0
2016-02-01,67487,F,False,False,0,Assalariado,Secundário,Casado,Casa,52,9.03013698630137,2.0,708.74,0
2016-02-01,67488,F,False,False,0,Servidor público,Secundário,Viúvo,Casa,52,14.372602739726029,1.0,3072.25,0
2016-02-01,67489,M,True,True,0,Assalariado,Secundário,Casado,Casa,47,8.865753424657534,2.0,1547.64,0
2016-02-01,67490,F,False,False,0,Assalariado,Secundário,Casado,Casa,47,3.687671232876713,2.0,473.32,1
2016-02-01,67491,F,False,True,0,Assalariado,Secundário,União,Casa,50,22.364383561643837,2.0,3695.81,0
2016-02-01,67492,M,False,True,0,Empresário,Secundário,Casado,Casa,48,5.471232876712329,2.0,4473.61,0
2016-02-01,67493,M,True,True,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013696,3.0,3384.11,1
2016-02-01,67494,F,False,True,2,Assalariado,Superior completo,Casado,Casa,27,7.410958904109589,4.0,1104.86,0
2016-02-01,67495,F,False,True,1,Assalariado,Secundário,Casado,Casa,34,2.068493150684932,3.0,900.85,0
2016-02-01,67496,F,True,True,2,Assalariado,Secundário,Casado,Casa,36,16.865753424657534,4.0,1520.93,0
2016-02-01,67497,F,True,True,0,Empresário,Superior completo,Casado,Casa,46,3.7561643835616434,2.0,1795.05,1
2016-02-01,67498,M,True,False,2,Assalariado,Secundário,Casado,Casa,43,10.375342465753425,4.0,765.83,0
2016-02-01,67499,F,False,False,0,Pensionista,Secundário,Casado,Casa,57,,2.0,568.29,0
2016-02-01,67500,F,True,True,1,Assalariado,Secundário,Casado,Casa,45,4.126027397260274,3.0,777.43,0
2016-02-01,67501,F,False,True,0,Pensionista,Secundário,União,Casa,56,,2.0,1622.24,0
2016-02-01,67502,F,False,False,0,Empresário,Superior incompleto,Solteiro,Casa,58,0.4273972602739726,1.0,1219.68,0
2016-02-01,67503,F,False,False,0,Assalariado,Secundário,Casado,Casa,53,3.4301369863013704,2.0,1406.72,0
2016-02-01,67504,F,False,False,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,309.68,0
2016-02-01,67505,F,False,True,0,Pensionista,Secundário,União,Casa,67,,2.0,1199.32,0
2016-02-01,67506,M,True,True,0,Servidor público,Secundário,Casado,Casa,59,2.2164383561643834,2.0,1740.07,0
2016-02-01,67507,F,False,True,0,Assalariado,Primário,União,Governamental,33,1.4684931506849317,2.0,527.35,0
2016-02-01,67508,M,True,True,1,Assalariado,Secundário,Casado,Casa,46,9.115068493150686,3.0,1571.43,0
2016-02-01,67509,M,True,True,3,Assalariado,Secundário,Casado,Casa,34,0.547945205479452,5.0,2332.21,0
2016-02-01,67510,M,False,True,2,Assalariado,Secundário,Casado,Casa,43,4.282191780821917,4.0,1782.53,0
2016-02-01,67511,M,False,True,1,Assalariado,Secundário,Casado,Casa,34,1.0054794520547945,3.0,1589.1,0
2016-02-01,67512,F,False,False,1,Servidor público,Secundário,Separado,Casa,44,14.104109589041094,2.0,2309.3,0
2016-02-01,67513,F,False,True,2,Servidor público,Secundário,Casado,Casa,35,14.778082191780822,4.0,5288.7,0
2016-02-01,67514,M,True,False,0,Empresário,Secundário,Solteiro,Casa,47,7.208219178082192,1.0,1609.47,0
2016-02-01,67515,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,27,5.964383561643835,1.0,1832.34,0
2016-02-01,67516,F,True,True,0,Assalariado,Secundário,Casado,Com os pais,33,0.547945205479452,2.0,585.21,0
2016-02-01,67517,F,False,True,0,Pensionista,Secundário,União,Casa,56,,2.0,811.45,0
2016-02-01,67518,F,False,True,1,Assalariado,Secundário,União,Com os pais,27,0.7643835616438356,3.0,1183.72,0
2016-02-01,67519,F,True,True,3,Assalariado,Secundário,Casado,Governamental,34,16.06027397260274,5.0,536.69,0
2016-02-01,67520,F,True,False,0,Servidor público,Superior completo,Solteiro,Casa,33,10.43013698630137,1.0,1086.26,0
2016-02-01,67521,M,False,False,2,Assalariado,Superior completo,Casado,Casa,30,12.216438356164383,4.0,5828.48,0
2016-02-01,67522,F,True,False,0,Empresário,Secundário,Casado,Casa,37,2.6904109589041094,2.0,5301.47,1
2016-02-01,67523,F,False,False,2,Servidor público,Superior completo,Casado,Casa,30,7.693150684931508,4.0,1262.74,0
2016-02-01,67524,F,True,False,0,Pensionista,Secundário,União,Casa,59,,2.0,207.32,1
2016-02-01,67525,M,True,True,0,Empresário,Superior completo,Solteiro,Com os pais,29,3.2602739726027403,1.0,2156.34,0
2016-02-01,67526,F,False,True,0,Assalariado,Secundário,Casado,Casa,26,3.6821917808219182,2.0,1405.33,0
2016-02-01,67527,F,False,True,2,Assalariado,Secundário,Casado,Casa,27,2.1780821917808217,4.0,613.03,0
2016-02-01,67528,F,True,False,0,Assalariado,Superior completo,Casado,Comunitário,35,6.263013698630138,2.0,1005.35,0
2016-02-01,67529,M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,29,3.2191780821917813,2.0,3275.21,0
2016-02-01,67530,F,False,True,0,Assalariado,Superior completo,Casado,Casa,42,10.389041095890413,2.0,2075.61,0
2016-02-01,67531,M,True,False,1,Empresário,Secundário,Casado,Casa,45,10.536986301369863,3.0,3239.28,0
2016-02-01,67532,M,False,False,1,Assalariado,Secundário,Casado,Casa,44,3.994520547945205,3.0,2250.65,0
2016-02-01,67533,M,False,True,1,Assalariado,Superior completo,Casado,Casa,25,3.3835616438356166,3.0,3557.57,0
2016-02-01,67534,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,54,,1.0,2215.87,0
2016-02-01,67535,F,False,True,2,Empresário,Superior completo,Casado,Casa,34,4.857534246575343,4.0,821.13,1
2016-02-01,67536,F,False,False,0,Assalariado,Secundário,Casado,Casa,37,3.5452054794520547,2.0,5173.2,0
2016-02-01,67537,F,False,False,0,Assalariado,Secundário,Casado,Casa,46,15.087671232876714,2.0,1740.79,0
2016-02-01,67538,F,False,True,1,Servidor público,Secundário,Solteiro,Casa,34,3.6986301369863015,2.0,591.41,0
2016-02-01,67539,M,True,True,0,Pensionista,Secundário,Casado,Estúdio,68,,2.0,4100.51,0
2016-02-01,67540,M,True,True,0,Assalariado,Secundário,União,Casa,54,3.367123287671233,2.0,2738.81,0
2016-02-01,67541,M,True,True,1,Assalariado,Secundário,Casado,Casa,31,5.83013698630137,3.0,1716.95,0
2016-02-01,67542,F,True,True,4,Assalariado,Superior completo,Casado,Casa,37,5.408219178082192,6.0,1306.61,0
2016-02-01,67543,F,False,True,1,Servidor público,Superior incompleto,União,Casa,29,9.780821917808217,3.0,6952.96,0
2016-02-01,67544,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,61,,1.0,690.55,0
2016-02-01,67545,F,False,False,0,Empresário,Secundário,Casado,Casa,58,15.93972602739726,2.0,1436.93,0
2016-02-01,67546,M,True,True,1,Assalariado,Secundário,Casado,Casa,51,1.5972602739726027,3.0,2012.99,0
2016-02-01,67547,F,False,True,0,Empresário,Secundário,Casado,Casa,53,7.884931506849315,2.0,1139.1,0
2016-02-01,67548,F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,478.52,0
2016-02-01,67549,M,True,True,0,Assalariado,Superior completo,Separado,Casa,40,1.9452054794520548,1.0,4373.94,0
2016-02-01,67550,F,False,False,0,Assalariado,Secundário,União,Casa,31,9.131506849315068,2.0,1728.02,0
2016-02-01,67551,F,False,True,2,Empresário,Secundário,Casado,Casa,35,1.0493150684931507,4.0,2131.59,0
2016-02-01,67552,M,False,True,0,Assalariado,Secundário,Casado,Casa,51,10.326027397260274,2.0,3658.15,0
2016-02-01,67553,F,False,True,1,Assalariado,Superior completo,Casado,Casa,53,20.28493150684932,3.0,4323.99,0
2016-02-01,67554,F,False,False,0,Empresário,Secundário,União,Casa,56,5.6356164383561635,2.0,1533.83,0
2016-02-01,67555,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,48,8.265753424657534,2.0,10519.01,0
2016-02-01,67556,F,True,True,0,Pensionista,Secundário,Casado,Casa,55,,2.0,620.31,0
2016-02-01,67557,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,399.62,1
2016-02-01,67558,M,True,True,2,Servidor público,Secundário,Casado,Estúdio,35,10.876712328767123,4.0,6247.14,0
2016-02-01,67559,F,False,False,1,Assalariado,Secundário,Casado,Casa,33,9.432876712328767,3.0,963.92,0
2016-02-01,67560,F,True,True,0,Assalariado,Secundário,Casado,Casa,45,6.556164383561644,2.0,361.59,0
2016-02-01,67561,F,False,True,1,Assalariado,Secundário,Casado,Casa,30,0.8602739726027397,3.0,547.96,0
2016-02-01,67562,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,47,3.8904109589041096,1.0,5735.45,0
2016-02-01,67563,M,True,True,2,Empresário,Secundário,Casado,Casa,43,5.312328767123288,4.0,2103.55,0
2016-02-01,67564,F,False,True,1,Empresário,Secundário,Solteiro,Casa,31,1.7835616438356163,2.0,936.66,0
2016-02-01,67565,F,False,True,0,Bolsista,Superior completo,Casado,Casa,51,10.695890410958905,2.0,1457.56,0
2016-02-01,67566,F,False,False,0,Empresário,Superior incompleto,Solteiro,Casa,28,3.3123287671232875,1.0,763.52,1
2016-02-01,67567,F,False,True,0,Servidor público,Superior completo,Casado,Casa,25,6.301369863013699,2.0,647.11,0
2016-02-01,67568,F,False,False,0,Pensionista,Secundário,Casado,Casa,56,,2.0,1072.92,0
2016-02-01,67569,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,55,,1.0,904.92,0
2016-02-01,67570,M,False,True,0,Assalariado,Secundário,Casado,Casa,37,19.528767123287672,2.0,6178.24,0
2016-02-01,67571,M,False,True,0,Assalariado,Secundário,Casado,Casa,58,4.1643835616438345,2.0,2507.47,0
2016-02-01,67572,F,False,False,0,Empresário,Secundário,Casado,Governamental,29,3.624657534246576,2.0,1747.17,0
2016-02-01,67573,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,50,21.45205479452055,1.0,785.86,0
2016-02-01,67574,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,25,5.832876712328768,1.0,14481.31,0
2016-02-01,67575,M,True,True,0,Assalariado,Secundário,Casado,Governamental,46,0.96986301369863,2.0,2412.76,0
2016-02-01,67576,M,True,False,0,Assalariado,Superior completo,União,Casa,32,8.471232876712326,2.0,2073.21,0
2016-02-01,67577,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,49,4.454794520547946,1.0,1907.03,0
2016-02-01,67578,F,False,True,1,Empresário,Superior completo,Casado,Casa,31,1.0876712328767124,3.0,1849.82,0
2016-02-01,67579,F,True,True,0,Assalariado,Superior completo,Solteiro,Casa,26,1.6246575342465754,1.0,1625.68,0
2016-02-01,67580,F,False,False,0,Servidor público,Secundário,Casado,Casa,49,10.043835616438356,2.0,2969.91,0
2016-02-01,67581,M,True,True,0,Assalariado,Secundário,Casado,Casa,47,3.3835616438356166,2.0,1447.11,0
2016-02-01,67582,F,False,False,1,Empresário,Superior incompleto,Casado,Com os pais,32,7.5616438356164375,3.0,213.71,1
2016-02-01,67583,M,False,False,2,Assalariado,Superior completo,União,Casa,45,8.46027397260274,4.0,8784.72,0
2016-02-01,67584,F,False,False,1,Assalariado,Superior completo,Casado,Casa,44,5.5178082191780815,3.0,873.66,0
2016-02-01,67585,M,False,False,1,Empresário,Superior completo,Casado,Casa,28,6.432876712328768,3.0,27007.82,0
2016-02-01,67586,F,False,True,0,Assalariado,Secundário,Casado,Casa,60,5.509589041095889,2.0,739.09,0
2016-02-01,67587,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,706.01,0
2016-02-01,67588,F,False,False,1,Assalariado,Secundário,Casado,Casa,41,0.3232876712328767,3.0,1126.69,1
2016-02-01,67589,F,True,False,1,Empresário,Superior completo,Solteiro,Casa,27,4.523287671232877,2.0,393.37,0
2016-02-01,67590,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,26,1.178082191780822,1.0,7346.23,0
2016-02-01,67591,M,False,False,0,Assalariado,Secundário,Solteiro,Comunitário,22,3.608219178082192,1.0,5451.89,0
2016-02-01,67592,F,True,True,0,Assalariado,Secundário,Casado,Com os pais,33,0.547945205479452,2.0,349.14,0
2016-02-01,67593,F,False,True,1,Pensionista,Secundário,Casado,Casa,56,,3.0,938.45,0
2016-02-01,67594,M,True,True,0,Assalariado,Secundário,Casado,Casa,27,5.5780821917808225,2.0,1621.64,0
2016-02-01,67595,F,True,True,0,Assalariado,Secundário,Casado,Casa,39,6.594520547945206,2.0,711.3,0
2016-02-01,67596,M,True,True,1,Empresário,Superior completo,Casado,Casa,47,1.347945205479452,3.0,6830.52,0
2016-02-01,67597,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,12.460273972602739,2.0,1055.11,1
2016-02-01,67598,F,False,True,0,Pensionista,Superior completo,Casado,Casa,49,,2.0,2804.01,0
2016-02-01,67599,F,True,True,0,Assalariado,Secundário,União,Casa,34,1.8575342465753424,2.0,587.31,0
2016-02-01,67600,M,True,True,0,Assalariado,Secundário,Casado,Casa,30,6.126027397260274,2.0,1134.09,0
2016-02-01,67601,M,True,False,0,Assalariado,Secundário,Casado,Casa,31,5.413698630136985,2.0,353.2,0
2016-02-01,67602,M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,30,4.0191780821917815,2.0,3537.24,0
2016-02-01,67603,F,True,True,0,Pensionista,Secundário,Casado,Casa,55,,2.0,2080.68,0
2016-02-01,67604,M,True,True,0,Assalariado,Secundário,Casado,Casa,56,9.641095890410961,2.0,3195.44,0
2016-02-01,67605,M,True,True,0,Assalariado,Secundário,Casado,Casa,42,3.468493150684932,2.0,4598.24,0
2016-02-01,67606,M,True,False,0,Empresário,Secundário,Casado,Casa,32,3.1890410958904107,2.0,368.11,0
2016-02-01,67607,M,True,False,2,Assalariado,Secundário,Casado,Casa,37,10.353424657534246,4.0,2586.22,0
2016-02-01,67608,M,True,False,0,Assalariado,Secundário,Casado,Casa,50,22.30958904109589,2.0,3441.51,0
2016-02-01,67609,M,False,False,1,Assalariado,Superior completo,Casado,Casa,33,1.0410958904109588,3.0,1947.14,0
2016-02-01,67610,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,4.312328767123288,2.0,2327.53,0
2016-02-01,67611,F,True,False,0,Pensionista,Secundário,Casado,Casa,56,,2.0,1618.79,0
2016-02-01,67612,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,64,,1.0,922.33,0
2016-02-01,67613,M,False,False,0,Empresário,Secundário,Casado,Casa,56,0.6904109589041096,2.0,2898.29,0
2016-02-01,67614,F,True,True,1,Empresário,Superior completo,Casado,Casa,45,8.471232876712326,3.0,786.9,0
2016-02-01,67615,M,True,False,2,Assalariado,Secundário,Casado,Casa,39,14.6,4.0,3093.55,0
2016-02-01,67616,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,42,11.791780821917806,1.0,1438.82,0
2016-02-01,67617,F,False,True,2,Empresário,Superior completo,Casado,Casa,36,3.6273972602739732,4.0,1187.12,0
2016-02-01,67618,M,True,True,0,Assalariado,Secundário,Casado,Casa,55,1.5260273972602743,2.0,6649.74,0
2016-02-01,67619,F,False,True,0,Assalariado,Secundário,Casado,Casa,30,6.972602739726027,2.0,649.78,0
2016-02-01,67620,F,False,True,0,Servidor público,Secundário,Casado,Casa,45,5.602739726027397,2.0,1142.05,0
2016-02-01,67621,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,6.583561643835616,1.0,34596.95,0
2016-02-01,67622,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,54,,1.0,471.51,1
2016-02-01,67623,F,False,True,2,Assalariado,Secundário,Casado,Casa,39,18.13972602739726,4.0,875.8,0
2016-02-01,67624,M,True,False,0,Empresário,Secundário,Casado,Casa,52,13.602739726027398,2.0,8533.11,0
2016-02-01,67625,F,True,True,0,Assalariado,Secundário,União,Casa,57,1.0876712328767124,2.0,528.27,0
2016-02-01,67626,F,False,False,0,Assalariado,Secundário,Separado,Casa,54,1.5369863013698633,1.0,277.21,1
2016-02-01,67627,F,False,True,0,Empresário,Superior completo,Casado,Governamental,40,8.178082191780822,2.0,547.55,1
2016-02-01,67628,F,False,True,0,Empresário,Secundário,Casado,Governamental,49,8.780821917808218,2.0,311.97,1
2016-02-01,67629,F,True,False,0,Servidor público,Superior completo,Solteiro,Casa,33,10.43013698630137,1.0,4878.86,0
2016-02-01,67630,F,False,True,0,Empresário,Secundário,Casado,Com os pais,39,9.315068493150683,2.0,1455.44,0
2016-02-01,67631,M,True,True,0,Empresário,Superior completo,Solteiro,Com os pais,29,5.895890410958903,1.0,1978.76,0
2016-02-01,67632,F,True,True,0,Empresário,Superior completo,Casado,Casa,54,15.558904109589042,2.0,2354.77,0
2016-02-01,67633,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,5.994520547945205,2.0,752.82,0
2016-02-01,67634,F,False,True,0,Servidor público,Secundário,Casado,Casa,54,10.936986301369863,2.0,850.32,0
2016-02-01,67635,F,False,True,1,Assalariado,Superior completo,Casado,Casa,31,3.9863013698630136,3.0,1560.91,0
2016-02-01,67636,M,True,True,1,Assalariado,Secundário,Casado,Casa,41,4.646575342465753,3.0,3574.47,0
